#1:t		2:R            3:dR
18:30:37	7.462914e+02   3.923591e+00
21:25:38	7.555159e+02   1.267133e+00
21:29:11	7.552097e+02   2.715528e+00
21:31:54	7.543746e+02   1.198897e+00
21:35:49	7.543024e+02   1.927362e+00
21:40:11	7.546100e+02   1.549932e+00
23:45:14	7.571364e+02   1.200475e+00
23:53:37	7.583480e+02   1.010630e+00
23:57:30	7.562943e+02   1.181847e+00
24:09:22	7.582987e+02   1.186737e+00
24:11:21	7.569166e+02   1.077296e+00
24:12:09	7.585219e+02   1.485622e+00
